1	the	1156
2	and	747
3	i	743
4	a	713
5	of	648
6	to	633
7	in	456
8	la	397
9	de	394
10	le	318
11	that	289
12	it	280
13	was	268
14	he	243
15	my	236
16	is	234
17	not	213
18	as	211
19	et	205
20	with	194
21	for	179
22	me	178
23	on	175
24	les	174
25	had	167
26	at	153
27	his	151
28	un	145
29	but	142
30	est	141
31	il	137
32	du	133
33	pas	133
34	which	132
35	have	131
36	remi	124
37	there	123
38	be	121
39	you	118
40	when	115
41	en	114
42	by	111
43	were	111
44	des	110
45	they	110
46	nous	109
47	this	106
48	all	105
49	vitalis	102
50	une	101
51	are	99
52	we	99
53	lecon	95
54	”	93
55	could	92
56	or	89
57	some	87
58	so	87
59	pour	86
60	them	85
61	from	84
62	dans	82
63	like	79
64	barberin	70
65	qui	70
66	one	69
67	francais	67
68	que	63
69	1	63
70	then	63
71	2	62
72	no	62
73	ne	61
74	ou	61
75	je	56
76	little	56
77	out	56
78	am	56
79	au	55
80	french	55
81	joli-cœur	55
82	has	55
83	very	54
84	time	54
85	if	54
86	him	54
87	two	53
88	said	53
89	count	53
90	place	52
91	ils	51
92	3	51
93	will	51
94	been	51
95	singulier	50
96	deux	50
97	an	50
98	would	50
99	tu	49
100	great	49
101	seemed	49
102	pluriel	48
103	son	48
104	who	48
105	may	48
106	went	48
107	into	47
108	must	47
109	over	47
110	through	47
111	only	46
112	see	46
113	know	46
114	4	45
115	now	45
116	house	44
117	verbe	43
118	here	43
119	—	43
120	par	42
121	avec	42
122	mere	42
123	etait	41
124	where	41
125	what	41
126	man	40
127	capi	39
128	maison	38
129	m	38
130	her	38
131	any	38
132	down	38
133	again	38
134	up	38
135	sa	37
136	vous	37
137	sont	37
138	chiens	37
139	sur	37
140	5	37
141	conversation	37
142	long	37
143	your	37
144	ii	36
145	english	36
146	good	36
147	do	36
148	door	36
149	room	36
150	nom	35
151	mots	34
152	avoir	34
153	other	34
154	their	34
155	come	34
156	did	34
157	ce	33
158	present	33
159	chapter	33
160	own	33
161	though	33
162	personne	32
163	after	32
164	etre	31
165	shall	31
166	more	31
167	way	31
168	old	31
169	etude	30
170	passe	30
171	these	30
172	our	30
173	dit	29
174	v	29
175	france	29
176	us	29
177	found	29
178	e	28
179	avait	28
180	anglais	28
181	troupe	28
182	should	28
183	saw	28
184	driver	28
185	verbes	27
186	devant	27
187	grammaire	27
188	n'est	27
189	village	27
190	y	27
191	iv	27
192	iii	27
193	table	27
194	 	27
195	go	27
196	cette	26
197	forme	26
198	l'agent	26
199	feminin	26
200	speak	26
201	she	26
202	face	26
203	friend	26
204	strange	26
205	made	26
206	came	26
207	{	25
208	jerome	25
209	parler	25
210	employons	25
211	ses	25
212	dogs	25
213	day	25
214	look	25
215	back	25
216	than	25
217	many	25
218	bien	24
219	adjectifs	24
220	theme	24
221	garcon	24
222	paris	24
223	f	24
224	before	24
225	looked	24
226	mais	23
227	tout	23
228	pronounced	23
229	followed	23
230	sound	23
231	without	23
232	castle	23
233	eyes	23
234	l'enfant	22
235	maisons	22
236	masculin	22
237	maitre	22
238	first	22
239	every	22
240	how	22
241	window	22
242	began	22
243	things	22
244	hand	22
245	ces	21
246	s	21
247	elle	21
248	petit	21
249	singe	21
250	does	21
251	word	21
252	about	21
253	horses	21
254	montre	20
255	troisieme	20
256	words	20
257	under	20
258	away	20
259	night	20
260	white	20
261	its	20
262	sleep	20
263	round	20
264	b	19
265	apres	19
266	ville	19
267	houses	19
268	well	19
269	letters	19
270	far	19
271	myself	19
272	can	19
273	leur	18
274	lui	18
275	eu	18
276	sous	18
277	comment	18
278	porte	18
279	also	18
280	much	18
281	even	18
282	something	18
283	diary	18
284	asked	18
285	side	18
286	fear	18
287	zerbino	17
288	plus	17
289	~e	17
290	premiere	17
291	comme	17
292	parle	17
293	avons	17
294	master	17
295	three	17
296	speaking	17
297	same	17
298	last	17
299	left	17
300	country	17
301	london	17
302	himself	17
303	o	16
304	representation	16
305	defini	16
306	formes	16
307	maintenant	16
308	vowel	16
309	aussi	16
310	indefini	16
311	temps	16
312	d'argent	16
313	arrive	16
314	new	16
315	few	16
316	find	16
317	still	16
318	put	16
319	took	16
320	such	16
321	dracula	16
322	just	16
323	yet	16
324	another	16
325	trois	15
